609,27,3.0
890,27,5.0
216,27,2.0
1588,27,4.0
2,27,5.0
1320,27,4.0
671,27,4.0
933,27,4.0
639,27,5.0
557,27,2.0
1453,27,5.0
1231,27,5.0
1393,27,4.0
784,27,5.0
1585,27,5.0
670,27,4.0
507,27,5.0
1230,27,4.0
1322,27,4.0
1133,27,5.0
424,27,5.0
673,27,5.0
1237,27,5.0
1343,27,5.0
780,27,5.0
1184,28,4.0
1727,28,4.0
249,28,4.0
216,28,2.0
961,28,5.0
59,28,4.0
727,28,3.0
1540,28,4.0
1476,28,2.0
834,28,4.0
499,28,5.0
510,28,4.0
1569,28,4.0
1724,28,4.0
726,28,4.0
964,28,2.0
828,28,3.0
1185,28,4.0
81,28,3.0
588,28,2.0
338,28,2.0
777,28,3.0
237,28,4.0
2,28,5.0
1342,28,3.0
784,28,4.0
176,28,3.0
1434,28,4.0
114,28,3.0
148,28,5.0
933,28,5.0
76,28,5.0
372,28,3.0
1112,28,1.0
1743,28,2.0
317,28,4.0
607,28,3.0
1480,28,4.0
229,28,5.0
600,28,5.0
1344,28,3.0
1294,28,4.0
423,28,3.0
432,28,5.0
734,28,4.0
1154,28,4.0
8,28,5.0
1180,28,5.0
518,28,4.0
1352,28,5.0
1299,28,3.0
349,28,3.0
627,28,3.0
1303,28,5.0
348,28,3.0
1349,28,4.0
106,28,5.0
242,28,5.0
921,28,4.0
1358,28,4.0
342,28,5.0
1614,28,3.0
221,28,5.0
1431,28,4.0
579,28,3.0
548,28,4.0
1669,28,3.0
1133,28,4.0
1242,28,3.0
706,28,4.0
1131,28,5.0
992,28,5.0
272,28,5.0
90,28,3.0
54,28,5.0
710,28,5.0
1517,28,4.0
1680,28,4.0
764,28,5.0
1468,28,5.0
269,28,4.0
1036,28,4.0
1285,28,4.0
38,28,4.0
1202,28,5.0
542,28,4.0
1703,28,5.0
870,28,4.0
1416,28,4.0
753,28,5.0
89,28,5.0
863,28,5.0
1445,28,4.0
128,28,5.0
691,28,4.0
474,28,3.0
690,28,5.0
33,28,4.0
1139,28,3.0
30,28,5.0
1215,28,5.0
688,28,3.0
472,28,4.0
1213,28,4.0
854,28,5.0
766,28,4.0
286,28,3.0
674,28,4.0
843,28,5.0
1694,28,4.0
1209,28,4.0
1622,28,5.0
1624,28,5.0
1231,28,5.0
840,28,3.0
1697,28,2.0
1512,28,4.0
1585,28,2.0
1509,28,4.0
324,28,3.0
800,28,5.0
560,28,5.0
1283,28,5.0
1609,28,4.0
410,28,5.0
724,28,4.0
139,28,5.0
1649,28,5.0
1127,28,4.0
643,28,4.0
100,28,4.0
1197,28,4.0
1529,28,4.0
971,28,5.0
1576,28,5.0
1571,28,3.0
573,28,5.0
449,28,4.0
150,28,5.0
1530,28,5.0
352,28,4.0
1375,28,3.0
58,28,3.0
1453,28,5.0
1490,28,4.0
568,28,5.0
1423,28,3.0
769,28,4.0
455,28,4.0
255,28,2.0
1282,28,5.0
569,28,5.0
253,28,5.0
719,28,3.0
1716,28,5.0
262,28,4.0
123,28,5.0
19,28,3.0
137,28,5.0
975,28,5.0
1578,28,5.0
1641,28,3.0
453,28,5.0
1475,28,5.0
964,29,5.0
1435,29,5.0
51,29,5.0
1458,29,5.0
1643,29,5.0
377,29,5.0
421,29,2.0
1437,29,1.0
1416,29,4.0
177,29,5.0
68,29,5.0
1329,29,5.0
868,29,5.0
432,29,5.0
399,29,5.0
666,29,5.0
1668,29,5.0
222,29,5.0
194,29,5.0
1139,30,5.0
1152,30,3.0
1623,30,3.0
811,30,5.0
1074,30,4.0
1633,30,4.0
1466,30,5.0
1109,30,4.0
172,30,4.0
161,30,5.0
774,30,4.0
1084,30,4.0
70,30,4.0
500,30,5.0
806,30,3.0
156,30,2.0
763,30,4.0
770,30,3.0
331,30,2.0
1463,30,5.0
778,30,3.0
1123,30,1.0
1455,30,4.0
328,30,3.0
51,30,5.0
151,30,3.0
779,30,5.0
131,30,3.0
1542,30,4.0
464,30,1.0
37,30,4.0
837,30,1.0
992,30,5.0
1039,30,3.0
1201,30,4.0
380,30,5.0
718,30,3.0
379,30,5.0
1530,30,5.0
1576,30,4.0
1418,30,3.0
1712,30,4.0
520,30,5.0
620,30,3.0
1044,30,5.0
1591,30,5.0
1195,30,5.0
1046,30,5.0
1347,30,5.0
1565,30,3.0
135,30,2.0
256,30,4.0
1302,30,4.0
215,30,2.0
1692,30,4.0
675,30,5.0
901,30,4.0
26,30,3.0
1115,30,5.0
1407,30,1.0
292,30,5.0
1009,30,3.0
1356,30,4.0
1216,30,5.0
894,30,4.0
130,30,4.0
1505,30,5.0
671,30,2.0
1511,30,5.0
1025,30,5.0
584,30,2.0
100,30,4.0
1573,30,1.0
544,30,5.0
1384,30,5.0
723,30,5.0
433,30,5.0
407,30,5.0
1486,30,5.0
594,30,5.0
1323,30,4.0
925,30,4.0
1271,30,5.0
1328,30,5.0
109,30,4.0
1614,30,5.0
566,30,5.0
459,30,5.0
1744,30,1.0
820,30,4.0
602,30,5.0
942,30,3.0
311,30,5.0
1435,30,5.0
229,30,5.0
815,30,2.0
600,30,5.0
1251,30,5.0
613,30,5.0
1740,30,4.0
536,30,5.0
835,30,5.0
1583,30,4.0
1735,30,5.0
184,30,5.0
1549,30,4.0
1425,30,5.0
730,30,4.0
832,30,4.0
1526,30,5.0
591,30,4.0
681,30,5.0
1426,30,5.0
564,30,4.0
1524,30,3.0
444,31,1.0
899,31,4.0
962,31,4.0
409,31,4.0
973,31,3.0
1529,31,3.0
498,31,3.0
971,31,4.0
897,31,5.0
874,31,5.0
352,31,3.0
882,31,3.0
895,31,2.0
977,31,4.0
964,31,4.0
449,31,4.0
125,31,5.0
981,31,5.0
974,31,5.0
123,31,4.0
967,31,5.0
792,31,3.0
1578,31,5.0
126,31,1.0
76,31,3.0
790,31,5.0
951,31,5.0
923,31,4.0
107,31,5.0
927,31,4.0
928,31,1.0
1549,31,4.0
503,31,5.0
430,31,5.0
948,31,3.0
1106,31,4.0
106,31,5.0
423,31,4.0
1550,31,5.0
157,31,4.0
425,31,5.0
1558,31,4.0
1553,31,4.0
1557,31,2.0
946,31,5.0
428,31,4.0
942,31,3.0
65,31,4.0
932,31,4.0
918,31,5.0
953,31,3.0
105,31,5.0
1539,31,4.0
960,31,5.0
1569,31,5.0
901,31,4.0
902,31,4.0
103,31,3.0
1540,31,4.0
903,31,4.0
1568,31,4.0
440,31,4.0
1628,31,5.0
1567,31,4.0
438,31,4.0
909,31,5.0
1100,31,4.0
982,31,4.0
911,31,5.0
349,31,3.0
788,31,3.0
1543,31,3.0
1544,31,4.0
104,31,4.0
955,31,5.0
417,31,5.0
1096,31,4.0
866,31,4.0
872,31,3.0
1622,31,5.0
834,31,4.0
494,31,4.0
1490,31,3.0
1052,31,3.0
75,31,5.0
1051,31,4.0
1610,31,2.0
1082,31,3.0
1046,31,3.0
363,31,3.0
1054,31,2.0
1491,31,5.0
1608,31,5.0
1493,31,3.0
381,31,5.0
1606,31,3.0
1037,31,3.0
1035,31,4.0
1605,31,3.0
382,31,3.0
1033,31,4.0
1030,31,2.0
1029,31,5.0
480,31,3.0
1476,31,3.0
81,31,5.0
1487,31,3.0
1477,31,5.0
1069,31,4.0
819,31,5.0
1068,31,2.0
1481,31,4.0
491,31,2.0
1066,31,3.0
1483,31,1.0
1615,31,4.0
1065,31,4.0
1484,31,5.0
1063,31,4.0
1061,31,3.0
368,31,4.0
143,31,5.0
142,31,4.0
1059,31,4.0
79,31,3.0
141,31,3.0
825,31,3.0
80,31,4.0
827,31,5.0
1076,31,5.0
1613,31,3.0
484,31,4.0
1500,31,2.0
1028,31,1.0
842,31,3.0
476,31,5.0
1513,31,5.0
863,31,4.0
1585,31,4.0
1093,31,3.0
990,31,4.0
989,31,3.0
1584,31,2.0
128,31,4.0
867,31,3.0
1516,31,3.0
1583,31,4.0
1095,31,5.0
400,31,5.0
1582,31,2.0
1469,31,4.0
986,31,2.0
985,31,5.0
127,31,4.0
984,31,5.0
95,31,4.0
1519,31,3.0
152,31,3.0
870,31,5.0
1627,31,5.0
983,31,4.0
996,31,2.0
1520,31,5.0
355,31,3.0
394,31,4.0
843,31,5.0
84,31,4.0
133,31,4.0
387,31,4.0
845,31,4.0
799,31,3.0
1014,31,2.0
390,31,3.0
847,31,4.0
1596,31,4.0
1595,31,4.0
1507,31,4.0
495,31,4.0
1509,31,3.0
1004,31,4.0
359,31,4.0
1471,31,5.0
1591,31,5.0
86,31,5.0
1089,31,3.0
1510,31,4.0
861,31,5.0
1589,31,4.0
88,31,4.0
393,31,4.0
1091,31,4.0
1117,31,5.0
938,31,5.0
1719,31,5.0
45,31,5.0
1358,31,4.0
1655,31,3.0
590,31,3.0
1689,31,3.0
31,31,2.0
192,31,5.0
1437,31,3.0
292,31,2.0
1161,31,4.0
222,31,5.0
317,31,4.0
1724,31,5.0
519,31,5.0
1407,31,4.0
1286,31,4.0
1216,31,2.0
239,31,3.0
1434,31,4.0
1684,31,3.0
1435,31,1.0
1413,31,2.0
191,31,5.0
744,31,4.0
1656,31,4.0
1685,31,5.0
1166,31,5.0
1346,31,5.0
1411,31,3.0
315,31,2.0
1436,31,4.0
250,31,2.0
1210,31,2.0
545,31,5.0
176,31,5.0
688,31,5.0
285,31,5.0
1721,31,4.0
679,31,4.0
254,31,5.0
676,31,2.0
40,31,2.0
1316,31,4.0
1148,31,4.0
554,31,4.0
674,31,2.0
1230,31,4.0
672,31,2.0
1649,31,4.0
172,31,4.0
1693,31,4.0
1159,31,3.0
1737,31,3.0
1153,31,5.0
579,31,3.0
215,31,3.0
549,31,4.0
1723,31,3.0
318,31,5.0
29,31,2.0
1152,31,3.0
591,31,5.0
1221,31,1.0
1736,31,5.0
681,31,5.0
214,31,5.0
518,31,5.0
1285,31,3.0
684,31,5.0
703,31,5.0
1727,31,4.0
742,31,5.0
1425,31,3.0
1351,31,4.0
1416,31,5.0
1667,31,4.0
1675,31,4.0
1305,31,1.0
1350,31,4.0
622,31,3.0
716,31,4.0
533,31,5.0
218,31,3.0
1428,31,4.0
1728,31,4.0
1349,31,4.0
38,31,4.0
1664,31,4.0
727,31,1.0
585,31,4.0
537,31,5.0
303,31,5.0
721,31,3.0
186,31,5.0
1673,31,4.0
1671,31,4.0
1200,31,5.0
1424,31,4.0
1187,31,2.0
1669,31,4.0
1711,31,2.0
1198,31,4.0
726,31,4.0
183,31,3.0
187,31,2.0
714,31,1.0
182,31,3.0
241,31,4.0
1205,31,4.0
216,31,3.0
248,31,5.0
706,31,4.0
249,31,3.0
1175,31,3.0
629,31,4.0
1681,31,3.0
43,31,3.0
35,31,5.0
1206,31,4.0
1207,31,4.0
1662,31,3.0
298,31,4.0
740,31,4.0
5,31,2.0
310,31,5.0
1354,31,5.0
588,31,4.0
1679,31,5.0
1730,31,2.0
1352,31,5.0
1299,31,2.0
1348,31,3.0
1180,31,3.0
531,31,3.0
1353,31,4.0
181,31,4.0
299,31,2.0
1179,31,3.0
8,31,3.0
544,31,2.0
1296,31,5.0
282,31,2.0
1319,31,5.0
1421,31,4.0
171,31,4.0
606,31,3.0
337,31,5.0
660,31,4.0
1383,31,4.0
659,31,4.0
574,31,5.0
257,31,3.0
338,31,3.0
1120,31,3.0
61,31,4.0
1251,31,4.0
340,31,4.0
268,31,1.0
341,31,5.0
646,31,4.0
1253,31,4.0
662,31,3.0
771,31,5.0
1249,31,3.0
203,31,3.0
1338,31,2.0
1384,31,5.0
1337,31,4.0
1128,31,4.0
663,31,3.0
231,31,4.0
57,31,5.0
269,31,4.0
0,31,1.0
336,31,5.0
607,31,3.0
22,31,2.0
642,31,3.0
1644,31,4.0
1378,31,4.0
16,31,3.0
210,31,2.0
1375,31,4.0
506,31,1.0
1330,31,4.0
263,31,4.0
209,31,1.0
19,31,5.0
159,31,3.0
653,31,2.0
343,31,3.0
570,31,5.0
1633,31,4.0
229,31,5.0
158,31,4.0
505,31,5.0
162,31,5.0
780,31,5.0
1635,31,4.0
230,31,3.0
648,31,4.0
161,31,5.0
207,31,3.0
1707,31,3.0
260,31,2.0
262,31,4.0
267,31,3.0
1457,31,5.0
1373,31,4.0
1277,31,3.0
1376,31,5.0
1374,31,4.0
777,31,5.0
1119,31,3.0
1701,31,4.0
166,31,4.0
1327,31,5.0
1645,31,3.0
332,31,3.0
1243,31,5.0
639,31,5.0
1242,31,3.0
514,31,5.0
1700,31,5.0
668,31,2.0
1130,31,4.0
1361,31,5.0
1132,31,4.0
1133,31,4.0
1444,31,3.0
169,31,4.0
1321,31,3.0
201,31,2.0
666,31,5.0
280,31,5.0
1137,31,2.0
1445,31,5.0
1136,31,4.0
1238,31,3.0
513,31,4.0
760,31,2.0
255,31,4.0
1699,31,2.0
272,31,4.0
1696,31,5.0
1281,31,5.0
1145,31,5.0
667,31,4.0
334,31,2.0
755,31,4.0
1360,31,4.0
1343,31,3.0
512,31,4.0
1442,31,4.0
764,31,5.0
1283,31,5.0
1326,31,2.0
1391,31,5.0
1386,31,1.0
271,31,5.0
1141,31,4.0
759,31,5.0
1,31,4.0
55,31,4.0
1448,31,5.0
224,31,3.0
753,32,1.0
1736,32,5.0
1200,32,5.0
150,32,4.0
1494,32,3.0
955,32,5.0
870,32,5.0
681,32,5.0
853,32,5.0
642,32,5.0
432,32,5.0
1627,32,4.0
889,32,4.0
950,32,4.0
476,32,5.0
887,32,3.0
1574,32,5.0
565,33,5.0
263,33,4.0
476,33,5.0
392,33,5.0
1602,33,5.0
888,33,4.0
133,33,3.0
1292,33,4.0
966,33,4.0
6,33,5.0
1360,33,5.0
1214,33,5.0
193,33,5.0
1597,33,3.0
870,33,5.0
291,33,5.0
1718,33,5.0
1576,33,5.0
570,33,5.0
868,33,5.0
1381,33,4.0
718,33,5.0
708,33,4.0
208,33,5.0
909,33,5.0
1221,33,3.0
571,33,5.0
1299,33,5.0
1231,33,5.0
864,33,4.0
210,33,3.0
1457,33,5.0
1121,33,5.0
334,33,4.0
164,33,4.0
223,33,4.0
814,33,5.0
1630,33,4.0
1480,33,5.0
157,33,5.0
1617,33,5.0
159,33,4.0
1629,33,5.0
1649,33,4.0
1156,33,5.0
323,33,5.0
1179,33,5.0
795,33,5.0
1065,33,5.0
1627,33,5.0
62,33,5.0
812,33,5.0
1095,33,5.0
750,33,5.0
175,33,5.0
1555,33,5.0
1611,33,5.0
505,33,5.0
748,34,5.0
164,34,4.0
93,34,4.0
685,34,5.0
117,34,4.0
893,34,5.0
739,34,5.0
1692,34,3.0
1576,34,5.0
440,34,4.0
175,34,5.0
208,34,5.0
1257,34,4.0
79,34,3.0
498,34,5.0
937,34,4.0
1448,34,5.0
702,34,3.0
250,34,5.0
690,34,4.0
1688,34,4.0
174,34,5.0
432,34,5.0
868,34,5.0
426,34,5.0
476,34,5.0
1382,34,5.0
1629,34,3.0
1315,34,5.0
1289,34,4.0
1095,34,5.0
